pid;uid;name;events
76993;56;wmic.exe;{DISK:[flush, fsync, write, truncate, write, unlink, sync, seek]# RAM:[load, alloc, fetch, read, fetch, move, calloc, release]# DISK:[fsync, commit, close, mount]# RAM:[release, write, write, write, read]# RAM:[fetch, cache, load, fetch, store, load]# DISK:[unlink, sync, unlink, append, read, truncate, commit]}
59857;314;calc.exe;{DISK:[flush, mount, truncate, unlink, mount, open]# CPU:[cmp, mov, add, jmp, push, mod, jmp, dec]# DISK:[seek, fsync, sync, sync, close]# DISK:[commit, read, fsync, open, close, fsync, sync]# CPU:[jmp, jump, shift]# DISK:[seek, commit, rename, fsync, append]}
57864;4086;git.exe;{RAM:[read, calloc, malloc, free, move]# DISK:[sync, read, sync, flush, append, append, commit, read]# DISK:[rename, append, write, open, rename, write, seek, append]# CPU:[div, jump, ret, shift]# CPU:[sub, shift, ret]# DISK:[mount, flush, read]# CPU:[xor, sub, jump]}
28368;98;ssh.exe;{RAM:[cache, read, calloc, cache]# DISK:[fsync, fsync]# RAM:[load, memcpy, free, malloc, read, cache]# DISK:[open, read, flush, unlink]}
57463;642;python.exe;{CPU:[pop, mul, jump, jmp, inc, xor]# RAM:[release, read, read, calloc, cache, release, load]# RAM:[release, copy, store, load, copy, fetch]# RAM:[write, write, move]# DISK:[rename, rename, truncate, rename, seek, mount, read, unlink]}
45983;56;taskmgr.exe;{CPU:[xor, loop, shift, pop]# CPU:[inc, add, test, ret]# RAM:[copy, malloc, fetch, copy, cache, read]# DISK:[seek, flush, close]# DISK:[read, write, flush]# CPU:[sub, mul, inc, ret, mod]# RAM:[move, calloc, move]}
86847;314;node.exe;{DISK:[rename, append, read, truncate, append, flush]# DISK:[mount, rename]# CPU:[pop, mov, dec, shift, call, mov, div, test]# DISK:[sync, mount, mount, write, sync, seek]# CPU:[call, ret, ret]# DISK:[append, seek]}
2640;219;cmd.exe;{CPU:[test, pop, inc, mul, jump, add]# CPU:[call, add, mul, test, dec, pop, dec]# RAM:[cache, load]}
69545;4086;netstat.exe;{DISK:[close, write, seek, fsync, mount, sync, sync, read]# RAM:[malloc, memcpy, read, calloc]# CPU:[call, mod, mov, loop]# RAM:[alloc, release, read, free]}
94643;731;explorer.exe;{DISK:[unlink, mount, close, truncate, rename, flush, flush, seek]# DISK:[truncate, append, read, flush]# DISK:[flush, sync, truncate, close, open, seek]# RAM:[calloc, write]# RAM:[fetch, move, alloc, free]# CPU:[test, mul, push, ret, inc]}
65657;333;powershell.exe;{DISK:[seek, write, unlink, seek, close]# CPU:[shift, test, test, jump, add, jump]# RAM:[move, alloc]# CPU:[ret, jump]# DISK:[close, unlink, read, flush, flush, close, read]# DISK:[fsync, seek, fsync, mount, commit]# DISK:[flush, rename, append, commit, unlink, truncate, read, commit]}
13618;219;node.exe;{RAM:[write, write, cache, release, free, calloc, move, malloc]# RAM:[load, move]# CPU:[loop, inc]# RAM:[memcpy, release, write, calloc]# RAM:[load, copy, calloc]}
61408;1024;ssh.exe;{CPU:[jump, dec, mul, jmp, ret]# CPU:[mul, call, pop, mov, test, loop, xor]# DISK:[close, rename, append, append, read]# RAM:[free, malloc, load, free]# DISK:[fsync, mount, commit, append]# DISK:[read, commit, fsync, sync, unlink]}
62562;87;chrome.exe;{DISK:[mount, flush, truncate, fsync, open, open, seek, fsync]# CPU:[mov, sub, xor, push, ret, add]# DISK:[read, mount, append, commit]# RAM:[malloc, read]# DISK:[commit, mount]# CPU:[mul, shift, dec, test, xor, test]}
