[2026-06-09 21:08:42]: NEW PENDING PROCESS: PID=51331 | powershell.exe | USER:GENERIC UID:4086 | P=83
[2026-06-09 21:08:42]: NEW PENDING PROCESS: PID=37071 | wmic.exe | USER:ADMIN UID:1024 | P=98
[2026-06-09 21:08:42]: NEW PENDING PROCESS: PID=2127 | ping.exe | USER:GENERIC UID:219 | P=52
[2026-06-09 21:08:42]: NEW PENDING PROCESS: PID=32221 | control.exe | USER:ADMIN UID:1024 | P=228
[2026-06-09 21:08:42]: NEW PENDING PROCESS: PID=13005 | java.exe | USER:GENERIC UID:219 | P=85
[2026-06-09 21:08:42]: NEW PENDING PROCESS: PID=60897 | java.exe | USER:ADMIN UID:87 | P=195
[2026-06-09 21:08:42]: NEW PENDING PROCESS: PID=98632 | control.exe | USER:GENERIC UID:731 | P=114
[2026-06-09 21:08:42]: NEW PENDING PROCESS: PID=91074 | regedit.exe | USER:ADMIN UID:25 | P=226
[2026-06-09 21:08:42]: NEW PENDING PROCESS: PID=78137 | mvn.exe | USER:GENERIC UID:4086 | P=84
[2026-06-09 21:08:42]: NEW PENDING PROCESS: PID=55534 | explorer.exe | USER:ADMIN UID:314 | P=164
[2026-06-09 21:08:42]: NEW PENDING PROCESS: PID=65040 | explorer.exe | USER:ADMIN UID:87 | P=195
[2026-06-09 21:08:42]: NEW PENDING PROCESS: PID=798 | ping.exe | USER:GENERIC UID:642 | P=118
[2026-06-09 21:08:42]: NEW PENDING PROCESS: PID=84578 | java.exe | USER:GENERIC UID:56 | P=67
[2026-06-09 21:08:42]: NEW PENDING PROCESS: PID=87276 | powershell.exe | USER:GENERIC UID:333 | P=118
[2026-06-09 21:08:42]: NEW PENDING PROCESS: PID=72764 | services.exe | USER:GENERIC UID:642 | P=69
[2026-06-09 21:08:42]: NEW PENDING PROCESS: PID=35419 | cmd.exe | USER:GENERIC UID:56 | P=67
[2026-06-09 21:08:42]: NEW PENDING PROCESS: PID=77170 | regedit.exe | USER:GENERIC UID:219 | P=69
[2026-06-09 21:08:42]: NEW PENDING PROCESS: PID=30524 | python.exe | USER:GENERIC UID:333 | P=67
[2026-06-09 21:08:42]: NEW PENDING PROCESS: PID=18113 | explorer.exe | USER:GENERIC UID:56 | P=69
[2026-06-09 21:09:15]: ENDING PROCESS: PID=36887 |STATE: OK
[2026-06-09 21:09:23]: NEW PENDING PROCESS: PID=61197 | taskmgr.exe | USER:GENERIC UID:98 | P=84
[2026-06-09 21:09:23]: NEW PENDING PROCESS: PID=81038 | calc.exe | USER:ADMIN UID:25 | P=164
[2026-06-09 21:09:23]: NEW PENDING PROCESS: PID=41896 | java.exe | USER:GENERIC UID:333 | P=50
[2026-06-09 21:09:23]: NEW PENDING PROCESS: PID=87090 | python.exe | USER:GENERIC UID:1507 | P=67
[2026-06-09 21:09:23]: NEW PENDING PROCESS: PID=79462 | diskpart.exe | USER:GENERIC UID:333 | P=101
[2026-06-09 21:09:23]: NEW PENDING PROCESS: PID=48693 | node.exe | USER:ADMIN UID:1024 | P=229
[2026-06-09 21:09:23]: NEW PENDING PROCESS: PID=55629 | git.exe | USER:ADMIN UID:87 | P=196
[2026-06-09 21:09:23]: NEW PENDING PROCESS: PID=4247 | wmic.exe | USER:GENERIC UID:731 | P=66
[2026-06-09 21:09:23]: NEW PENDING PROCESS: PID=24053 | calc.exe | USER:ADMIN UID:25 | P=164
[2026-06-09 21:09:23]: NEW PENDING PROCESS: PID=48560 | ping.exe | USER:GENERIC UID:333 | P=102
[2026-06-09 21:09:23]: NEW PENDING PROCESS: PID=40040 | diskpart.exe | USER:GENERIC UID:4086 | P=99
[2026-06-09 21:09:23]: NEW PENDING PROCESS: PID=67933 | netstat.exe | USER:GENERIC UID:333 | P=116
[2026-06-09 21:09:23]: NEW PENDING PROCESS: PID=84590 | control.exe | USER:GENERIC UID:4086 | P=69
[2026-06-09 21:09:23]: NEW PENDING PROCESS: PID=54456 | services.exe | USER:ADMIN UID:1024 | P=130
[2026-06-09 21:09:23]: NEW PENDING PROCESS: PID=15559 | git.exe | USER:GENERIC UID:333 | P=52
[2026-06-09 21:09:23]: NEW PENDING PROCESS: PID=76150 | calc.exe | USER:GENERIC UID:98 | P=115
[2026-06-09 21:09:23]: NEW PENDING PROCESS: PID=39747 | diskpart.exe | USER:GENERIC UID:1507 | P=114
[2026-06-09 21:09:23]: NEW PENDING PROCESS: PID=49501 | regedit.exe | USER:GENERIC UID:1507 | P=66
[2026-06-09 21:09:23]: NEW PENDING PROCESS: PID=26276 | explorer.exe | USER:GENERIC UID:4086 | P=50
[2026-06-09 21:09:23]: NEW PENDING PROCESS: PID=59640 | python.exe | USER:ADMIN UID:314 | P=133
[2026-06-09 21:09:23]: NEW PENDING PROCESS: PID=386 | ssh.exe | USER:GENERIC UID:731 | P=52
[2026-06-09 21:09:23]: NEW PENDING PROCESS: PID=88248 | regedit.exe | USER:GENERIC UID:56 | P=83
[2026-06-09 21:09:23]: NEW PENDING PROCESS: PID=47840 | notepad.exe | USER:ADMIN UID:1024 | P=130
[2026-06-09 21:09:23]: NEW PENDING PROCESS: PID=40514 | java.exe | USER:ADMIN UID:25 | P=163
[2026-06-09 21:09:23]: NEW PENDING PROCESS: PID=5138 | python.exe | USER:GENERIC UID:731 | P=100
[2026-06-09 21:09:23]: NEW PENDING PROCESS: PID=76568 | calc.exe | USER:GENERIC UID:731 | P=69
[2026-06-09 21:09:23]: NEW PENDING PROCESS: PID=32482 | gradle.exe | USER:GENERIC UID:56 | P=70
[2026-06-09 21:09:23]: NEW PENDING PROCESS: PID=6610 | control.exe | USER:GENERIC UID:1507 | P=99
[2026-06-09 21:09:23]: NEW PENDING PROCESS: PID=61713 | explorer.exe | USER:ADMIN UID:314 | P=226
[2026-06-09 21:09:23]: NEW PENDING PROCESS: PID=4550 | java.exe | USER:GENERIC UID:1507 | P=98
[2026-06-09 21:09:23]: NEW PENDING PROCESS: PID=29661 | control.exe | USER:ADMIN UID:87 | P=130
[2026-06-09 21:09:23]: NEW PENDING PROCESS: PID=97645 | netstat.exe | USER:GENERIC UID:98 | P=52
[2026-06-09 21:09:23]: NEW PENDING PROCESS: PID=79914 | regedit.exe | USER:ADMIN UID:25 | P=195
[2026-06-09 21:09:23]: NEW PENDING PROCESS: PID=46929 | mvn.exe | USER:ADMIN UID:87 | P=131
[2026-06-09 21:09:23]: NEW PENDING PROCESS: PID=97353 | ftp.exe | USER:ADMIN UID:87 | P=98
[2026-06-09 21:09:23]: NEW PENDING PROCESS: PID=62070 | explorer.exe | USER:ADMIN UID:25 | P=164
[2026-06-09 21:09:23]: NEW PENDING PROCESS: PID=82458 | ftp.exe | USER:GENERIC UID:333 | P=52
[2026-06-09 21:09:23]: NEW PENDING PROCESS: PID=44998 | docker.exe | USER:GENERIC UID:333 | P=70
[2026-06-09 21:09:23]: NEW PENDING PROCESS: PID=26274 | taskmgr.exe | USER:GENERIC UID:1507 | P=100
[2026-06-09 21:09:23]: NEW PENDING PROCESS: PID=47726 | regedit.exe | USER:GENERIC UID:333 | P=83
[2026-06-09 21:09:23]: NEW PENDING PROCESS: PID=50479 | ftp.exe | USER:ADMIN UID:87 | P=228
[2026-06-09 21:09:23]: NEW PENDING PROCESS: PID=47919 | notepad.exe | USER:ADMIN UID:314 | P=228
[2026-06-09 21:09:23]: NEW PENDING PROCESS: PID=73164 | diskpart.exe | USER:ADMIN UID:25 | P=226
[2026-06-09 21:09:23]: NEW PENDING PROCESS: PID=46410 | java.exe | USER:ADMIN UID:87 | P=228
[2026-06-09 21:09:23]: NEW PENDING PROCESS: PID=91115 | ssh.exe | USER:GENERIC UID:4086 | P=50
[2026-06-09 21:09:23]: NEW PENDING PROCESS: PID=16229 | ping.exe | USER:GENERIC UID:642 | P=67
[2026-06-09 21:09:23]: NEW PENDING PROCESS: PID=84299 | ssh.exe | USER:ADMIN UID:87 | P=133
[2026-06-09 21:09:23]: NEW PENDING PROCESS: PID=73588 | chrome.exe | USER:ADMIN UID:314 | P=134
[2026-06-09 21:09:23]: NEW PENDING PROCESS: PID=29978 | gradle.exe | USER:ADMIN UID:314 | P=162
[2026-06-09 21:09:23]: NEW PENDING PROCESS: PID=57302 | wmic.exe | USER:GENERIC UID:98 | P=114
[2026-06-09 21:09:23]: NEW PENDING PROCESS: PID=552 | node.exe | USER:ADMIN UID:1024 | P=164
[2026-06-09 21:09:23]: NEW PENDING PROCESS: PID=66466 | docker.exe | USER:ADMIN UID:314 | P=195
[2026-06-09 21:09:23]: NEW PENDING PROCESS: PID=77049 | ssh.exe | USER:GENERIC UID:333 | P=100
[2026-06-09 21:09:23]: NEW PENDING PROCESS: PID=94288 | ssh.exe | USER:GENERIC UID:642 | P=116
[2026-06-09 21:09:23]: NEW PENDING PROCESS: PID=64547 | gradle.exe | USER:ADMIN UID:87 | P=226
[2026-06-09 21:09:23]: NEW PENDING PROCESS: PID=50801 | control.exe | USER:ADMIN UID:1024 | P=229
[2026-06-09 21:09:23]: NEW PENDING PROCESS: PID=56585 | notepad.exe | USER:GENERIC UID:56 | P=52
[2026-06-09 21:09:23]: NEW PENDING PROCESS: PID=33744 | regedit.exe | USER:GENERIC UID:56 | P=52
[2026-06-09 21:09:23]: NEW PENDING PROCESS: PID=30689 | mvn.exe | USER:GENERIC UID:219 | P=54
[2026-06-09 21:09:23]: NEW PENDING PROCESS: PID=70951 | ftp.exe | USER:GENERIC UID:98 | P=116
[2026-06-09 21:09:23]: NEW PENDING PROCESS: PID=49598 | mvn.exe | USER:GENERIC UID:333 | P=83
[2026-06-09 21:09:23]: NEW PENDING PROCESS: PID=2401 | ipconfig.exe | USER:GENERIC UID:4086 | P=83
[2026-06-09 21:09:23]: NEW PENDING PROCESS: PID=26506 | gradle.exe | USER:ADMIN UID:25 | P=227
[2026-06-09 21:09:23]: NEW PENDING PROCESS: PID=86240 | control.exe | USER:GENERIC UID:1507 | P=52
[2026-06-09 21:09:23]: NEW PENDING PROCESS: PID=77920 | docker.exe | USER:ADMIN UID:25 | P=133
[2026-06-09 21:09:23]: NEW PENDING PROCESS: PID=41565 | wmic.exe | USER:GENERIC UID:56 | P=114
[2026-06-09 21:09:23]: NEW PENDING PROCESS: PID=48543 | netstat.exe | USER:GENERIC UID:642 | P=101
[2026-06-09 21:09:23]: NEW PENDING PROCESS: PID=71820 | powershell.exe | USER:GENERIC UID:642 | P=69
[2026-06-09 21:09:23]: NEW PENDING PROCESS: PID=72823 | python.exe | USER:ADMIN UID:314 | P=228
[2026-06-09 21:09:23]: NEW PENDING PROCESS: PID=41819 | control.exe | USER:GENERIC UID:4086 | P=50
[2026-06-09 21:09:23]: NEW PENDING PROCESS: PID=13819 | services.exe | USER:ADMIN UID:87 | P=100
[2026-06-09 21:09:23]: NEW PENDING PROCESS: PID=70068 | cmd.exe | USER:GENERIC UID:98 | P=52
[2026-06-09 21:09:23]: NEW PENDING PROCESS: PID=38562 | ping.exe | USER:ADMIN UID:25 | P=195
[2026-06-09 21:09:23]: NEW PENDING PROCESS: PID=43540 | java.exe | USER:GENERIC UID:642 | P=84
[2026-06-09 21:09:23]: NEW PENDING PROCESS: PID=16134 | ftp.exe | USER:GENERIC UID:219 | P=114
[2026-06-09 21:09:23]: NEW PENDING PROCESS: PID=33542 | ipconfig.exe | USER:GENERIC UID:642 | P=100
[2026-06-09 21:09:23]: NEW PENDING PROCESS: PID=16877 | control.exe | USER:ADMIN UID:314 | P=130
[2026-06-09 21:09:23]: NEW PENDING PROCESS: PID=53001 | regedit.exe | USER:ADMIN UID:87 | P=165
[2026-06-09 21:09:23]: NEW PENDING PROCESS: PID=46763 | calc.exe | USER:GENERIC UID:98 | P=66
[2026-06-09 21:09:23]: NEW PENDING PROCESS: PID=35631 | control.exe | USER:GENERIC UID:56 | P=83
[2026-06-09 21:09:23]: NEW PENDING PROCESS: PID=46971 | powershell.exe | USER:ADMIN UID:87 | P=163
[2026-06-09 21:09:23]: NEW PENDING PROCESS: PID=69350 | gradle.exe | USER:GENERIC UID:219 | P=54
[2026-06-09 21:09:23]: NEW PENDING PROCESS: PID=8609 | ping.exe | USER:GENERIC UID:56 | P=98
[2026-06-09 21:09:23]: NEW PENDING PROCESS: PID=1703 | explorer.exe | USER:GENERIC UID:731 | P=54
[2026-06-09 21:09:23]: NEW PENDING PROCESS: PID=38015 | notepad.exe | USER:ADMIN UID:314 | P=195
[2026-06-09 21:09:23]: NEW PENDING PROCESS: PID=6285 | python.exe | USER:GENERIC UID:219 | P=67
[2026-06-09 21:09:23]: NEW PENDING PROCESS: PID=84214 | java.exe | USER:ADMIN UID:314 | P=130
[2026-06-09 21:09:23]: NEW PENDING PROCESS: PID=58127 | notepad.exe | USER:GENERIC UID:731 | P=66
[2026-06-09 21:09:23]: NEW PENDING PROCESS: PID=75184 | diskpart.exe | USER:GENERIC UID:642 | P=84
[2026-06-09 21:09:23]: NEW PENDING PROCESS: PID=48527 | ping.exe | USER:ADMIN UID:1024 | P=196
[2026-06-09 21:09:23]: NEW PENDING PROCESS: PID=97741 | node.exe | USER:GENERIC UID:1507 | P=66
[2026-06-09 21:09:23]: NEW PENDING PROCESS: PID=77463 | ping.exe | USER:GENERIC UID:1507 | P=116
[2026-06-09 21:09:23]: NEW PENDING PROCESS: PID=75314 | powershell.exe | USER:ADMIN UID:1024 | P=134
[2026-06-09 21:09:23]: NEW PENDING PROCESS: PID=1587 | python.exe | USER:ADMIN UID:1024 | P=226
[2026-06-09 21:09:23]: NEW PENDING PROCESS: PID=10756 | ping.exe | USER:ADMIN UID:1024 | P=130
[2026-06-09 21:09:23]: NEW PENDING PROCESS: PID=64800 | ipconfig.exe | USER:GENERIC UID:98 | P=56
[2026-06-09 21:09:23]: NEW PENDING PROCESS: PID=15706 | node.exe | USER:GENERIC UID:731 | P=54
[2026-06-09 21:09:23]: NEW PENDING PROCESS: PID=34327 | explorer.exe | USER:ADMIN UID:314 | P=130
[2026-06-09 21:09:23]: NEW PENDING PROCESS: PID=63086 | wmic.exe | USER:ADMIN UID:87 | P=98
[2026-06-09 21:09:23]: NEW PENDING PROCESS: PID=21277 | node.exe | USER:GENERIC UID:642 | P=50
[2026-06-09 21:09:23]: NEW PENDING PROCESS: PID=66956 | mvn.exe | USER:GENERIC UID:219 | P=101
[2026-06-09 21:09:23]: NEW PENDING PROCESS: PID=87060 | control.exe | USER:GENERIC UID:731 | P=66
[2026-06-09 21:09:23]: NEW PENDING PROCESS: PID=92844 | ssh.exe | USER:GENERIC UID:4086 | P=114
[2026-06-09 21:09:23]: NEW PENDING PROCESS: PID=85743 | python.exe | USER:GENERIC UID:219 | P=83
[2026-06-09 21:09:23]: NEW PENDING PROCESS: PID=83746 | docker.exe | USER:GENERIC UID:731 | P=118
[2026-06-09 21:09:23]: NEW PENDING PROCESS: PID=47012 | ssh.exe | USER:GENERIC UID:98 | P=115
[2026-06-09 21:09:23]: NEW PENDING PROCESS: PID=1103 | services.exe | USER:GENERIC UID:731 | P=52
[2026-06-09 21:09:23]: NEW PENDING PROCESS: PID=81634 | wmic.exe | USER:GENERIC UID:56 | P=84
[2026-06-09 21:09:23]: NEW PENDING PROCESS: PID=29898 | node.exe | USER:GENERIC UID:4086 | P=114
[2026-06-09 21:09:23]: NEW PENDING PROCESS: PID=51022 | docker.exe | USER:GENERIC UID:219 | P=101
[2026-06-09 21:09:23]: NEW PENDING PROCESS: PID=80835 | calc.exe | USER:GENERIC UID:98 | P=117
[2026-06-09 21:09:23]: NEW PENDING PROCESS: PID=65503 | python.exe | USER:GENERIC UID:98 | P=56
[2026-06-09 21:09:23]: NEW PENDING PROCESS: PID=29769 | regedit.exe | USER:ADMIN UID:25 | P=102
[2026-06-09 21:09:23]: NEW PENDING PROCESS: PID=71085 | powershell.exe | USER:ADMIN UID:314 | P=165
[2026-06-09 21:09:23]: NEW PENDING PROCESS: PID=12580 | ssh.exe | USER:GENERIC UID:1507 | P=52
[2026-06-09 21:09:23]: NEW PENDING PROCESS: PID=76353 | chrome.exe | USER:GENERIC UID:1507 | P=100
[2026-06-09 21:09:23]: NEW PENDING PROCESS: PID=43550 | services.exe | USER:GENERIC UID:731 | P=100
[2026-06-09 21:09:23]: NEW PENDING PROCESS: PID=72684 | wmic.exe | USER:ADMIN UID:87 | P=163
[2026-06-09 21:09:23]: NEW PENDING PROCESS: PID=89747 | powershell.exe | USER:GENERIC UID:4086 | P=117
[2026-06-09 21:09:23]: NEW PENDING PROCESS: PID=49905 | ipconfig.exe | USER:GENERIC UID:98 | P=67
[2026-06-09 21:09:23]: NEW PENDING PROCESS: PID=58442 | java.exe | USER:ADMIN UID:1024 | P=102
[2026-06-09 21:09:23]: NEW PENDING PROCESS: PID=77259 | calc.exe | USER:GENERIC UID:731 | P=66
[2026-06-09 21:09:23]: NEW PENDING PROCESS: PID=7208 | taskmgr.exe | USER:GENERIC UID:731 | P=100
[2026-06-09 21:09:23]: NEW PENDING PROCESS: PID=74448 | taskmgr.exe | USER:GENERIC UID:4086 | P=84
[2026-06-09 21:09:23]: NEW PENDING PROCESS: PID=95762 | notepad.exe | USER:GENERIC UID:4086 | P=101
[2026-06-09 21:09:37]: ENDING PROCESS: PID=17696 |STATE: ERROR
[2026-06-09 21:11:25]: NEW PENDING PROCESS: PID=51331 | powershell.exe | USER:GENERIC UID:4086 | P=83
[2026-06-09 21:11:25]: NEW PENDING PROCESS: PID=47122 | services.exe | USER:GENERIC UID:642 | P=85
[2026-06-09 21:11:25]: NEW PENDING PROCESS: PID=57160 | powershell.exe | USER:GENERIC UID:731 | P=115
[2026-06-09 21:11:25]: NEW PENDING PROCESS: PID=19520 | taskmgr.exe | USER:ADMIN UID:25 | P=131
[2026-06-09 21:11:25]: NEW PENDING PROCESS: PID=69402 | netstat.exe | USER:GENERIC UID:98 | P=117
[2026-06-09 21:11:25]: NEW PENDING PROCESS: PID=54724 | gradle.exe | USER:ADMIN UID:25 | P=163
[2026-06-09 21:11:25]: NEW PENDING PROCESS: PID=55995 | ftp.exe | USER:ADMIN UID:1024 | P=133
[2026-06-09 21:11:25]: NEW PENDING PROCESS: PID=11014 | cmd.exe | USER:GENERIC UID:219 | P=84
[2026-06-09 21:11:25]: NEW PENDING PROCESS: PID=83656 | ssh.exe | USER:GENERIC UID:4086 | P=52
[2026-06-09 21:11:25]: NEW PENDING PROCESS: PID=24752 | ssh.exe | USER:ADMIN UID:25 | P=166
[2026-06-09 21:11:25]: NEW PENDING PROCESS: PID=36887 | docker.exe | USER:GENERIC UID:219 | P=50
[2026-06-09 21:11:25]: NEW PENDING PROCESS: PID=68906 | netstat.exe | USER:GENERIC UID:98 | P=50
[2026-06-09 21:11:25]: NEW PENDING PROCESS: PID=99038 | cmd.exe | USER:GENERIC UID:642 | P=117
[2026-06-09 21:11:25]: NEW PENDING PROCESS: PID=96813 | gradle.exe | USER:GENERIC UID:1507 | P=66
[2026-06-09 21:11:25]: NEW PENDING PROCESS: PID=53121 | docker.exe | USER:GENERIC UID:98 | P=117
[2026-06-09 21:11:25]: NEW PENDING PROCESS: PID=58698 | taskmgr.exe | USER:ADMIN UID:314 | P=98
[2026-06-09 21:11:25]: NEW PENDING PROCESS: PID=24741 | control.exe | USER:GENERIC UID:1507 | P=66
[2026-06-09 21:11:25]: NEW PENDING PROCESS: PID=55956 | mvn.exe | USER:ADMIN UID:25 | P=227
[2026-06-09 21:11:25]: NEW PENDING PROCESS: PID=74438 | ping.exe | USER:ADMIN UID:87 | P=163
[2026-06-09 21:11:25]: NEW PENDING PROCESS: PID=91329 | ssh.exe | USER:GENERIC UID:56 | P=66
[2026-06-09 21:11:25]: NEW PENDING PROCESS: PID=43803 | ping.exe | USER:GENERIC UID:4086 | P=100
[2026-06-09 21:11:25]: NEW PENDING PROCESS: PID=27505 | chrome.exe | USER:ADMIN UID:87 | P=130
[2026-06-09 21:11:25]: NEW PENDING PROCESS: PID=43451 | cmd.exe | USER:ADMIN UID:87 | P=228
[2026-06-09 21:11:25]: NEW PENDING PROCESS: PID=62192 | notepad.exe | USER:GENERIC UID:731 | P=66
[2026-06-09 21:11:25]: NEW PENDING PROCESS: PID=77653 | chrome.exe | USER:GENERIC UID:98 | P=100
[2026-06-09 21:11:25]: NEW PENDING PROCESS: PID=76208 | ftp.exe | USER:GENERIC UID:333 | P=69
[2026-06-09 21:11:25]: NEW PENDING PROCESS: PID=27009 | ping.exe | USER:ADMIN UID:314 | P=100
[2026-06-09 21:11:25]: NEW PENDING PROCESS: PID=94876 | cmd.exe | USER:ADMIN UID:25 | P=163
[2026-06-09 21:11:25]: NEW PENDING PROCESS: PID=19491 | control.exe | USER:GENERIC UID:98 | P=115
[2026-06-09 21:11:25]: NEW PENDING PROCESS: PID=73893 | ping.exe | USER:ADMIN UID:87 | P=198
[2026-06-09 21:11:25]: NEW PENDING PROCESS: PID=82095 | regedit.exe | USER:GENERIC UID:333 | P=66
[2026-06-09 21:11:25]: NEW PENDING PROCESS: PID=84665 | control.exe | USER:GENERIC UID:1507 | P=83
[2026-06-09 21:11:25]: NEW PENDING PROCESS: PID=30125 | control.exe | USER:GENERIC UID:333 | P=83
[2026-06-09 21:11:25]: NEW PENDING PROCESS: PID=17696 | netstat.exe | USER:GENERIC UID:4086 | P=50
[2026-06-09 21:11:25]: NEW PENDING PROCESS: PID=77055 | wmic.exe | USER:GENERIC UID:219 | P=50
[2026-06-09 21:11:25]: NEW PENDING PROCESS: PID=31700 | cmd.exe | USER:GENERIC UID:98 | P=67
[2026-06-09 21:11:25]: NEW PENDING PROCESS: PID=68843 | notepad.exe | USER:ADMIN UID:25 | P=133
[2026-06-09 21:11:25]: NEW PENDING PROCESS: PID=28110 | java.exe | USER:GENERIC UID:731 | P=117
[2026-06-09 21:11:25]: NEW PENDING PROCESS: PID=70368 | ftp.exe | USER:GENERIC UID:731 | P=52
[2026-06-09 21:11:25]: NEW PENDING PROCESS: PID=2455 | ipconfig.exe | USER:ADMIN UID:25 | P=100
[2026-06-09 21:11:25]: NEW PENDING PROCESS: PID=13200 | ipconfig.exe | USER:ADMIN UID:314 | P=162
[2026-06-09 21:11:25]: NEW PENDING PROCESS: PID=69281 | ipconfig.exe | USER:GENERIC UID:4086 | P=82
[2026-06-09 21:11:25]: NEW PENDING PROCESS: PID=23926 | wmic.exe | USER:ADMIN UID:25 | P=194
[2026-06-09 21:11:25]: NEW PENDING PROCESS: PID=74200 | services.exe | USER:ADMIN UID:87 | P=102
[2026-06-09 21:11:25]: NEW PENDING PROCESS: PID=73480 | docker.exe | USER:ADMIN UID:25 | P=227
[2026-06-09 21:11:25]: NEW PENDING PROCESS: PID=19399 | ssh.exe | USER:GENERIC UID:731 | P=83
[2026-06-09 21:11:25]: NEW PENDING PROCESS: PID=69372 | ssh.exe | USER:GENERIC UID:219 | P=85
[2026-06-09 21:11:25]: NEW PENDING PROCESS: PID=50849 | ipconfig.exe | USER:GENERIC UID:642 | P=54
[2026-06-09 21:11:25]: NEW PENDING PROCESS: PID=25776 | git.exe | USER:GENERIC UID:98 | P=101
[2026-06-09 21:11:25]: NEW PENDING PROCESS: PID=88525 | regedit.exe | USER:GENERIC UID:642 | P=56
[2026-06-09 21:11:25]: NEW PENDING PROCESS: PID=10474 | notepad.exe | USER:GENERIC UID:4086 | P=67
[2026-06-09 21:11:25]: NEW PENDING PROCESS: PID=58753 | control.exe | USER:ADMIN UID:87 | P=229
[2026-06-09 21:11:25]: NEW PENDING PROCESS: PID=64496 | control.exe | USER:GENERIC UID:333 | P=116
[2026-06-09 21:11:25]: NEW PENDING PROCESS: PID=23751 | diskpart.exe | USER:ADMIN UID:1024 | P=164
[2026-06-09 21:11:25]: NEW PENDING PROCESS: PID=77515 | control.exe | USER:GENERIC UID:642 | P=84
[2026-06-09 21:11:25]: NEW PENDING PROCESS: PID=72653 | cmd.exe | USER:GENERIC UID:1507 | P=52
[2026-06-09 21:11:25]: NEW PENDING PROCESS: PID=86178 | notepad.exe | USER:ADMIN UID:314 | P=227
[2026-06-09 21:11:25]: NEW PENDING PROCESS: PID=31227 | explorer.exe | USER:GENERIC UID:219 | P=84
[2026-06-09 21:11:25]: NEW PENDING PROCESS: PID=17545 | node.exe | USER:GENERIC UID:1507 | P=115
[2026-06-09 21:11:25]: NEW PENDING PROCESS: PID=68117 | python.exe | USER:GENERIC UID:56 | P=115
[2026-06-09 21:11:25]: NEW PENDING PROCESS: PID=14193 | chrome.exe | USER:GENERIC UID:219 | P=67
[2026-06-09 21:11:25]: NEW PENDING PROCESS: PID=11521 | java.exe | USER:ADMIN UID:25 | P=131
[2026-06-09 21:11:25]: NEW PENDING PROCESS: PID=56218 | explorer.exe | USER:GENERIC UID:731 | P=82
[2026-06-09 21:11:25]: NEW PENDING PROCESS: PID=80628 | cmd.exe | USER:ADMIN UID:87 | P=197
[2026-06-09 21:11:25]: NEW PENDING PROCESS: PID=26850 | diskpart.exe | USER:GENERIC UID:1507 | P=99
[2026-06-09 21:11:25]: NEW PENDING PROCESS: PID=28731 | wmic.exe | USER:ADMIN UID:314 | P=228
[2026-06-09 21:11:25]: NEW PENDING PROCESS: PID=82378 | mvn.exe | USER:GENERIC UID:56 | P=66
[2026-06-09 21:11:25]: NEW PENDING PROCESS: PID=23909 | git.exe | USER:GENERIC UID:333 | P=52
[2026-06-09 21:11:25]: NEW PENDING PROCESS: PID=74401 | ipconfig.exe | USER:GENERIC UID:98 | P=100
[2026-06-09 21:11:25]: NEW PENDING PROCESS: PID=34314 | ssh.exe | USER:GENERIC UID:56 | P=101
[2026-06-09 21:11:25]: NEW PENDING PROCESS: PID=17757 | python.exe | USER:GENERIC UID:219 | P=50
[2026-06-09 21:11:25]: NEW PENDING PROCESS: PID=92499 | control.exe | USER:GENERIC UID:219 | P=117
[2026-06-09 21:11:25]: NEW PENDING PROCESS: PID=26162 | regedit.exe | USER:GENERIC UID:4086 | P=117
[2026-06-09 21:11:25]: NEW PENDING PROCESS: PID=52882 | taskmgr.exe | USER:ADMIN UID:87 | P=134
[2026-06-09 21:11:25]: NEW PENDING PROCESS: PID=23186 | cmd.exe | USER:ADMIN UID:87 | P=165
[2026-06-09 21:11:25]: NEW PENDING PROCESS: PID=25102 | java.exe | USER:GENERIC UID:731 | P=116
[2026-06-09 21:11:25]: NEW PENDING PROCESS: PID=44977 | regedit.exe | USER:GENERIC UID:219 | P=67
[2026-06-09 21:11:25]: NEW PENDING PROCESS: PID=8604 | git.exe | USER:GENERIC UID:219 | P=116
[2026-06-09 21:11:25]: NEW PENDING PROCESS: PID=94444 | chrome.exe | USER:ADMIN UID:87 | P=100
[2026-06-09 21:11:25]: NEW PENDING PROCESS: PID=37812 | gradle.exe | USER:GENERIC UID:219 | P=83
[2026-06-09 21:11:25]: NEW PENDING PROCESS: PID=26362 | python.exe | USER:GENERIC UID:98 | P=69
[2026-06-09 21:11:25]: NEW PENDING PROCESS: PID=82260 | notepad.exe | USER:GENERIC UID:98 | P=52
[2026-06-09 21:11:25]: NEW PENDING PROCESS: PID=93803 | wmic.exe | USER:GENERIC UID:98 | P=82
[2026-06-09 21:11:25]: NEW PENDING PROCESS: PID=77474 | control.exe | USER:GENERIC UID:4086 | P=52
[2026-06-09 21:11:25]: NEW PENDING PROCESS: PID=22932 | docker.exe | USER:GENERIC UID:219 | P=69
[2026-06-09 21:11:25]: NEW PENDING PROCESS: PID=87309 | notepad.exe | USER:GENERIC UID:1507 | P=85
[2026-06-09 21:11:25]: NEW PENDING PROCESS: PID=57818 | java.exe | USER:GENERIC UID:642 | P=101
[2026-06-09 21:11:25]: NEW PENDING PROCESS: PID=35113 | ssh.exe | USER:ADMIN UID:25 | P=164
[2026-06-09 21:11:25]: NEW PENDING PROCESS: PID=80030 | python.exe | USER:GENERIC UID:731 | P=117
